time,theta1,theta2,x1,y1,x2,y2
5.3,0.702676579310533,0.9919289520318074,0.6462625379565464,-0.7631151499177325,1.483345356956479,-1.310191336691683
5.3100000000000005,0.7113104812315868,0.9983176693406883,0.6528270300254282,-0.7575070091214857,1.4933878573469868,-1.2992241821670678
5.32,0.7195186395017545,1.0042700552243842,0.6590227060127586,-0.7521230437632005,1.5027931330785522,-1.2888273072167418
5.33,0.7272892982078824,1.0097966446514501,0.6648472418439506,-0.7469793471124161,1.511570912230649,-1.2790122652733862
5.34,0.7346112801601373,1.0149076408950064,0.670298740649595,-0.7420913678810493,1.5197305582903526,-1.2697897544424626
5.3500000000000005,0.7414741035780971,1.0196126960572596,0.6753757577712383,-0.7374737865273081,1.5272810141193014,-1.261169723313666
5.36,0.7478679922965783,1.0239208894584717,0.6800772457209825,-0.7331404639307276,1.5342307725743614,-1.2531613794369543
5.37,0.7537838757656402,1.0278407276369643,0.6844024934463375,-0.7291044005932457,1.5405878508357325,-1.2457731859790036
5.38,0.759213389050582,1.0313801443491157,0.6883510680893704,-0.7253776995884441,1.5463597648813576,-1.2390128582656086
5.39,0.7641488713840525,1.0345464813381617,0.6919227586262946,-0.7219715341306597,1.551553493641562,-1.232887377902519
5.4,0.7685833280135127,1.0373464720958123,0.6951174964756085,-0.7188961441637328,1.5561754195340893,-1.2274030301920495
5.41,0.7725104597764785,1.0397862468331143,0.6979353289302997,-0.716160789649192,1.560231330289533,-1.2225653769505684
5.42,0.7759247118342882,1.0418712326954795,0.7003764096765295,-0.7137736929648039,1.5637263824046626,-1.218379305884767
5.43,0.7788212748146637,1.0436061494066944,0.7024409591368874,-0.7117420171149443,1.5666650808225207,-1.2148490310758868
5.44,0.7811960848117095,1.0449950092689198,0.7041292288205734,-0.7100718478580492,1.569051261905137,-1.2119780907808337
5.45,0.7830458233859139,1.0460411171626904,0.7054414707587326,-0.708768178838297,1.570888078570095,-1.2097693455313556
5.46,0.7843678964519017,1.046747084613161,0.7063778972925926,-0.7078349145220907,1.5721779799259323,-1.2082249792836743
5.47,0.7851603976002776,1.0471148570656086,0.7069386353933347,-0.7072748870051938,1.5729226891512469,-1.207346500513713
5.48,0.7854221620339055,1.0471456599167817,0.7071237505815003,-0.7070898113843475,1.5731232075600672,-1.2071347498777065
